"","address","addresses","all","business","capitalAve","capitalLong","capitalTotal","charDollar","charExclamation","charHash","charRoundbracket","charSemicolon","charSquarebracket","conference","credit","cs","data","direct","edu","email","font","free","george","hp","hpl","internet","lab","labs","mail","make","meeting","money","num000","num1999","num3d","num415","num650","num85","num857","order","original","our","over","parts","people","pm","project","re","receive","remove","report","table","technology","telnet","type","will","you","your"
"1200",0.47,0,0,0,7.18,182,359,0,0,0,0.056,0,0,0,0,0,0,0,0,0.95,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.47,0,0,0,0,0,"spam",0,1.9,1.42
"1201",0.28,0,0.43,0.4,5.328,144,3016,0.734,0.311,0.145,0.064,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.21,0,0,0.69,0.43,0,0.31,0.97,0,0,0,0,0,0,0.4,0,0.04,0.11,0,0.52,0,0,0.02,0.23,0.04,1.14,0,0,0,"spam",0.88,2.93,1.36
"1202",0,0,2.5,0,2.857,11,40,0,0.909,0,0.303,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,0,0
"1203",0.2,1.61,1.01,0,8.55,669,1351,0.158,0.49,0.015,0.11,0,0,0,0.2,0,0,0,0.1,1.11,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.6,0,0,0,0,0,0,0.8,0.2,0.8,0.8,0,0.3,0,0,0.1,0.3,0.5,0,0,0,0,"spam",0.7,1.31,0.7
"1204",0,0,0,2.94,71.5,281,286,0.147,0.294,0,0.147,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,1.47,0,0,1.47,0,0,0,0,1.47,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,1.47,1.47,0,0,0,0,"spam",0,0,2.94
"1205",0.56,0,0.56,3.38,5.105,140,194,0.347,1.217,0,0.26,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0.56,0,0,0,0,0.56,0,0,0,0,"spam",0.56,3.95,1.69
"1206",0,0,0,0,2,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,4.76,0
"1207",0,0.18,0.55,0.37,1.377,4,73,0,0.434,0,0.186,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0.92,0,0,0,0,0,0,0,0,0,"spam",0,3.14,0.92
"1208",0,0,0,0,3.125,6,25,0,0.462,0,0.462,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,0,0
"1209",0.31,0,0.47,0.44,6.094,193,3029,0.784,0.344,0.154,0.068,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.23,0,0,0.76,0.47,0,0.34,1.11,0,0,0,0,0,0,0.44,0,0.05,0.15,0,0.58,0,0,0.02,0.26,0.05,1.27,0,0,0,"spam",0.97,3.25,1.5
"1210",0,0,0,0,8.411,55,143,0,0.706,0,0.176,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,4.09,0
"1211",0.47,0,0,0,5.769,72,450,1.357,0.327,0.046,0,0,0,0,0,0,0,0,0,0.47,0,0.23,0,0,0,0,0,0,0.23,0,0,0.23,0,0.23,0,0,0,0.23,0,0.23,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,"spam",1.19,2.63,0.47
"1212",0,0.42,0,0,7,105,441,0.349,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0.42,0,0,0,1.28,0.42,42.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,"spam",0.42,2.99,2.13
"1213",0,0.18,0.54,0.36,1.373,6,92,0,0.416,0,0.178,0.029,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.9,0,0,0,0,0,0,0,0,0,"spam",0.18,3.06,0.9
"1214",0,0,0.58,0.29,3.281,64,361,0,1.434,0.047,0.43,0,0,0,0.87,0,0,0,0,0.58,0,0,0,0,0,0.29,0,0,0,0,0,0.29,0,0,0.58,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,"spam",0,2.91,1.74
"1215",0,0,0.48,0.96,5.488,80,247,0.251,0.502,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,1.44,0.48,0,0,0,0,0.48,0,0,0,0,0,0,"spam",0.96,2.41,2.41
"1216",0,0,0.48,0.97,5.173,80,238,0.252,0.421,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0.48,0,0,0,0,0,0,"spam",0.97,2.42,2.42
"1217",0,0,0.49,0.98,5.2,80,234,0.254,0.677,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0.49,0,0,0,0,0,0,"spam",0.98,2.45,2.45
"1218",0,0,0,1.45,2.689,25,78,0,0.105,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,"spam",0.72,2.18,5.1
"1219",0.28,0,0.42,0.4,5.349,144,3033,0.754,0.318,0.152,0.065,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.21,0,0,0.69,0.45,0,0.31,1,0,0,0,0,0,0,0.4,0,0.04,0.11,0,0.52,0,0,0.02,0.23,0.04,1.14,0,0,0,"spam",0.88,2.93,1.36
"1220",0,0,0,1.17,1.966,10,59,0,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,"spam",1.17,3.52,0
"1221",0,0,0,1.29,2.755,66,135,0,0.093,0,0.468,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0,"spam",0.64,1.29,1.29
"1222",0,0,0,1.29,2.755,66,135,0,0.093,0,0.468,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0,"spam",0.64,1.29,1.29
"1223",0,0,0,1.29,2.755,66,135,0,0.093,0,0.468,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0,"spam",0.64,1.29,1.29
"1224",0,0.3,0.3,0,1.607,16,418,0.044,0,0.067,0.067,0.472,0,0.3,0,0,0,0,0,0.15,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0.3,0.15,0.15
"1225",0,0,1.25,1.25,5.132,37,426,0.345,0.345,0.306,0.153,0,0,0,0,0,0,0,0,0,1.67,0.62,0,0,0,0,0,0,0.41,0.41,0,0.2,0.62,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,0,"spam",1.25,4.6,2.3
"1226",0,0,0,0,13.166,28,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,3.7,0
"1227",0.31,0,0.47,0.44,6.073,193,3043,0.79,0.331,0.159,0.068,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.26,0,0,0.76,0.47,0,0.34,1.1,0,0,0,0,0,0,0.44,0,0.07,0.13,0,0.57,0,0,0.02,0.26,0.05,1.26,0,0,0,"spam",0.97,3.22,1.47
"1228",0,0.18,0.55,0.37,1.392,4,78,0,0.464,0,0.185,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0.92,0,0,0,0,0,0,0,0,0,"spam",0,3.15,0.92
"1229",0.63,1.27,0,0.31,3.509,91,186,0.501,0.055,0,0.278,0,0,0,0,0,0,1.59,0,3.18,0,0.63,0,0,0,0,0,0,0,0,0,0.63,0.31,0,0,0,0.31,0,0,0.31,0,1.59,0.31,0,0,0,0,0,0,0,0,0,0,0,"spam",0.63,2.22,1.91
"1230",0.56,0,0.56,3.38,4.875,140,195,0.347,1.13,0,0.26,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0.56,0,0,0,0,1.12,0,0,0,0,"spam",0.56,3.95,2.25
"1231",0,0.18,0.55,0.37,1.392,4,78,0,0.464,0,0.185,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0.92,0,0,0,0,0,0,0,0,0,"spam",0,3.15,0.92
"1232",0,0,0,0,4.652,31,107,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,1.88,2.83
"1233",0,0,0.17,0.52,2.039,18,414,0,0,0,0.105,0.709,0,0,0,0,0,0,0,0,1.23,0.08,0,0,0,0,0,0,0,0.17,0,0,0,0.17,0.44,0,0,0,0,0,0,0.17,0,0,0.52,0,0,0,0,0,0.17,0,0,0,"spam",0.35,4.04,2.64
"1234",0,0,0,0,2.96,19,222,0.336,0.112,0,0.28,0.28,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,"spam",0.67,1.68,0
"1235",0,0,0,2.65,1.512,7,62,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,0.88,0
"1236",0,0,0.12,0,1.335,11,195,0,0.693,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.36,0.24,0,0.12,0,0,0,0.12,0,0,0,0,0,"spam",0.12,1.21,0.96
"1237",0.19,0.09,0.29,0,4.32,49,877,0.233,0.405,0.031,0,0,0.202,0,0.68,0,0,0.09,0,1.17,0,0,0,0,0,0.97,0,0,0.58,0.19,0,0.29,0.09,0,0,0,0,0,0,0.87,0,1.07,0.19,0,0.19,0.09,0,0,0.09,0.19,0.87,0,0,0,"spam",1.07,3.81,1.75
"1238",0,0,0,0,5.551,119,161,0.188,0.754,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,0,"spam",0,1.56,1.56
"1239",0,0,0.36,1.83,4.42,192,305,0.061,0.427,0,0.183,0,0,0,0,0,0,0,0,0.73,0,0.36,0,0,0,0,0,0,0,0.73,0,1.09,0.36,0,0,0,0,0,0,0,0,0.36,0.36,0,0,0,0,0,0,1.09,0,0,0,0,"spam",0.36,2.56,1.09
"1240",0,0,0.22,0,2.47,27,425,0,0,0.03,0.092,0.153,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.22,0,"spam",0,0.22,0.45
"1241",0.19,0,0,0.87,1.597,20,329,0.045,0.06,0,0.03,0,0,0,0,0,0,0,0,0.19,0,0.58,0,0,0,0,0,0,0.09,0,0,0.09,0,0.29,0,0,0,0,0,0.29,0,0.68,0.09,0,0.09,0,0,0,0.48,0.09,1.65,0,0,0,"spam",0.77,3.21,2.43
"1242",0.42,0,0.42,0,4.02,82,197,0.3,0.6,0,0.075,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0.84,2.95,2.53
"1243",0.42,0,0.42,0,4.02,82,197,0.3,0.6,0,0.075,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0.84,2.95,2.53
"1244",0.4,0.4,0.4,0,4.058,54,207,0.116,0.116,0,0.232,0,0,0,0.4,0,0.4,0.4,0,0,0,0.8,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0.4,"spam",0,2,2
"1245",0,0,0,0,1.251,12,174,0.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0.63,0,0,0,0,"spam",0,0,1.91
"1246",1.25,0,0,1.25,3.976,32,171,0,0.298,0,0,0.199,0,0,0,0,1.25,0,0,1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,"spam",0,1.25,3.75
"1247",0,0,0.79,0,1.8,29,171,0,0.077,0,0.038,0.038,0,0.26,0,0,0,0.26,0,0.26,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.26,0,0,0.52,0,"spam",1.31,1.58,0.52
"1248",0.7,0,0,1.41,4.176,44,142,0,0,0.126,0,0,0,0,0,0,0.7,0,0,0,0,1.41,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0.7,7.09,5.67
"1249",0.55,0,0.55,3.88,4.59,140,202,0.34,1.191,0,0.255,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0.55,0,0,0,0,0.55,0,0,0,0,"spam",0.55,3.88,1.66
"1250",0,0,0.72,0,7.781,32,249,0.121,0.729,0,0.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0.72,0,0,0,0,"spam",0,1.45,1.45
"1251",0,0,0.84,0,10.375,168,249,0.129,0.776,0,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0.84,0,0,0.84,0,0,0,0,0.84,0,0,0,0,"spam",0,2.54,1.69
"1252",0,0,0.72,0,7.781,32,249,0.121,0.729,0,0.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0.72,0,0,0,0,"spam",0,1.45,1.45
"1253",1.22,0,0.81,0,7.651,181,505,0.8,0.64,0,0.64,0,0,0,0,0,0,0,0,1.22,0,3.27,0,0,0,0.4,0,0,0.81,0,0,0,2.04,0.4,0,0,0,0,0,0,0,0.4,0,0,2.04,0,0,0,0,0.81,0,0,0,0,"spam",0.4,0.81,0.4
"1254",0.05,0,0.58,0.05,4.225,131,1107,0.186,0.13,0.027,0.204,0,0,0,2.61,0,0,0,0,0.17,0,0.58,0,0,0,0,0,0,0.23,0.34,0,0.34,0.17,0,0,0,0,0,0,0.75,0,0.63,0.17,0,0.34,0,0,0,0.34,0,0,0,0,0,"spam",1.27,3.01,1.5
"1255",0,0,0,0,3.029,12,103,0,1.417,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0.71,0,0.71,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,2.14,0
"1256",0,0,0,1.3,2.04,12,51,0.103,0.515,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0.65,0,0,0.65,0.65,0,0,0,0,0,"spam",1.3,2.61,3.26
"1257",0,0,0,0,4.941,60,84,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,"spam",1.61,3.22,0
"1258",0,0,0,0.96,2.184,25,166,0,0.492,0,0.098,0,0.049,0,0,0,0,0,0,0,0,2.56,0,0,0,0.32,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,"spam",1.28,3.84,0.96
"1259",0.64,0,0.64,0.64,1.136,4,25,0,0.233,0,0,0,0,0,0,0,0,0,0,0.64,0,0.64,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,2.59,0,0.64,0,0,0,0,0,0,1.29,0.64,0,0,0,0,"spam",1.94,3.24,2.59
"1260",0,0,0,0.98,3.552,25,135,0.064,0.645,0.064,0.258,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.98,0,0,0,0,"spam",0.98,2.45,1.96
"1261",0,0,0.88,0,2.413,16,140,0.37,0.444,0,0,0.222,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,2.2,0,0,0,0,0,0,0,0,0.44,1.32,0,0,0,0,0,0,0,0,0,0,0,"spam",0,1.76,2.2
"1262",0,0,0.69,0,8.781,34,281,0.116,0.701,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.69,0,0,0.69,0,0,0,0,0.69,0,0,0,0,"spam",0,1.38,2.08
"1263",0,0,0.88,0,2.413,16,140,0.37,0.444,0,0,0.222,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,2.2,0,0,0,0,0,0,0,0,0.44,1.32,0,0,0,0,0,0,0,0,0,0,0,"spam",0,1.76,2.2
"1264",0,0,0.88,0,2.413,16,140,0.37,0.444,0,0,0.222,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,2.2,0,0,0,0,0,0,0,0,0.44,1.32,0,0,0,0,0,0,0,0,0,0,0,"spam",0,1.76,2.2
"1265",0,0,0.88,0,2.448,16,142,0.37,0.444,0,0,0.222,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,2.2,0,0,0,0,0,0,0,0,0.44,1.32,0,0,0,0,0,0,0,0,0,0,0,"spam",0,1.76,2.2
"1266",0,0,0,0,1.693,16,83,0.088,0.443,0,0.177,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0.59,1.18,0
"1267",0.2,1.61,1.01,0,8.55,669,1351,0.158,0.49,0.015,0.11,0,0,0,0.2,0,0,0,0.1,1.11,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.6,0,0,0,0,0,0,0.8,0.2,0.8,0.8,0,0.3,0,0,0.1,0.3,0.5,0,0,0,0,"spam",0.7,1.31,0.7
"1268",0,0,1.66,0,24.333,59,146,0,1.424,0,0.284,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,1.66,0,0,0,0,"spam",1.66,1.66,0
"1269",0.2,1.61,1.01,0,8.55,669,1351,0.158,0.49,0.015,0.11,0,0,0,0.2,0,0,0,0.1,1.11,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.6,0,0,0,0,0,0,0.8,0.2,0.8,0.8,0,0.3,0,0,0.1,0.3,0.5,0,0,0,0,"spam",0.7,1.31,0.7
"1270",0.17,0,0,0,2.742,35,617,0.721,0.25,0,0.376,0,0,0,0.17,0,0,0,0,0,0,0.87,0,0,0,0.43,0,0,0.17,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.17,0,0,0,0,0,"spam",0.35,1.4,0.87
"1271",0,0,0.8,0,6,48,138,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.61,0,1.61,0,0,0,0,0,0,0,0,0,"spam",0.8,4.03,0
"1272",0.52,0,1.05,1.05,3.062,19,98,0.729,1.276,0.091,0,0,0.091,0,0,0,0.52,0,0,1.05,0,1.05,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,2.63,0.52,0,0,0,0,0,0.52,1.05,0,0,0,0,"spam",1.05,4.21,1.57
"1273",0,0,0.17,0.69,1.796,12,458,0.163,0.02,0,0.051,0.01,0,0,0.23,0,0,0,0,0.05,0,0,0,0,0,0.05,0,0,0.05,0.17,0,0.05,0.75,0,0,0,0,0,0,0.05,0,1.45,0.34,0,0.29,0,0,0,0.05,0.05,0.05,0,0,0,"spam",0.52,4.24,1.04
"1274",0.17,0,0,0,2.973,35,336,0.716,0.342,0,0.373,0,0,0,0.17,0,0,0,0,0,0,0.87,0,0,0,0.52,0,0,0.17,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.17,0,0,0,0,0,"spam",0.34,1.39,0.87
"1275",0,0,0,0,1.909,9,42,0,0.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0,2.46,2.46
"1276",0.3,1.5,0.4,0.2,6.937,669,1214,0.175,0.307,0.014,0.175,0,0,0,0.2,0,0,0,0,1.6,0,0,0,0,0,0.5,0,0,0.8,0.1,0,0.2,0.1,0,0,0,0,0,0,0.8,0.2,0.2,0.9,0,0,0,0,0,0.2,0.2,0,0,0,0,"spam",0.8,2.2,1
"1277",0,0,1.04,0,2.366,60,142,0.105,0.157,0,0.105,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.34,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,"spam",0.34,3.83,1.04
"1278",0.89,1.14,1.14,0.12,2.878,84,475,0.061,0.371,0,0.185,0,0,0,0.12,0,0,0,0,2.04,0,0,0,0,0,0.12,0,0,0.12,0,0,0.12,0,0,0,0,0,0,0,0.25,0,0.12,0,0,0.12,0,0,0,0.12,0,0,0,0.12,0,"spam",0.38,2.8,1.27
"1279",0.89,1.15,1.15,0.12,2.878,84,475,0.061,0.37,0,0.185,0,0,0,0.12,0,0,0,0,2.04,0,0,0,0,0,0.12,0,0,0.12,0,0,0.12,0,0,0,0,0,0,0,0.25,0,0.12,0,0,0.12,0,0,0,0.12,0,0,0,0.12,0,"spam",0.38,2.81,1.27
"1280",0.19,0.97,0.68,0.19,12.064,691,1689,0.207,0.569,0.034,0.034,0,0,0,0.38,0,0,0,0,1.46,0,0,0,0,0,0.58,0,0,0.77,0.29,0,0.68,0.58,0,0,0,0,0.09,0,0.58,0,0,0.58,0,0.38,0,0,0,0,0,0,0,0,0,"spam",0.58,1.75,0.77
"1281",0.2,1.04,0.72,0.2,14.301,685,1516,0.199,0.548,0.033,0,0,0,0,0.41,0,0,0,0,1.56,0,0,0,0,0,0.62,0,0,0.93,0.31,0,0.72,0.62,0,0,0,0,0.1,0,0.62,0,0,0.62,0,0.41,0,0,0,0,0,0,0,0,0,"spam",0.62,1.87,0.83
"1282",0.3,0,0.3,0,2.141,38,212,0,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,3.38,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.3,0,0,0,0.3,0,0.3,0,0,0,0,0,"spam",0.3,0.61,0
"1283",0,0,0,1.13,3.925,17,106,0,0,0.479,0.319,0,0,0,0,0,1.13,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,1.13,0,0,0,0,"spam",0,1.13,0
"1284",0,0,0.17,0.69,1.796,12,458,0.163,0.02,0,0.051,0.01,0,0,0.23,0,0,0,0,0.05,0,0,0,0,0,0.05,0,0,0.05,0.17,0,0.05,0.75,0,0,0,0,0,0,0.05,0,1.45,0.34,0,0.29,0,0,0,0.05,0.05,0.05,0,0,0,"spam",0.52,4.24,1.04
"1285",0,0,0,0,3.418,110,188,0.105,0.263,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.64,0,0,0,0,0,0,0,0,0,0,0,"spam",0.32,1.94,0
"1286",0.2,1.14,0.72,0.2,14.283,685,1514,0.199,0.548,0.033,0,0,0,0,0.41,0,0,0,0,1.56,0,0,0,0,0,0.62,0,0,0.93,0.31,0,0.72,0.62,0,0,0,0,0.1,0,0.62,0,0,0.62,0,0.31,0,0,0,0,0,0,0,0,0,"spam",0.62,1.87,0.83
"1287",0.39,0,0.99,0.19,4.965,97,993,0.548,0.174,0,0.074,0,0,0,0.59,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.19,0,0,0.39,0.19,0,0,0,0.59,0,0,0.19,0,0.39,0,0,0,0,0,0,0,0.19,0,0,0.19,0,"spam",0.39,0.59,0.39
"1288",0,0,0,0,2.923,55,114,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.86,0,0,0,0,0,0,0,0,0,0,0,"spam",0,2.17,0
"1289",0.5,0,0.6,0.1,5.838,54,724,1.334,5.942,0,0.037,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0,0.3,0.2,0,0.2,0,0,0,0,0,0,0,0,0,"spam",1.6,3.81,1.1
"1290",0,0,0,0.39,3.5,30,112,0.256,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0.39,0,0.39,1.19,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,"spam",1.19,2.39,2.78
"1291",0,0,0,0,3.965,67,115,0,0.392,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,"spam",0,1.25,0
